"","workerid","rt","subjectGender","speakerGender","content","verb","contentNr","trigger_class","response","slide_number_in_experiment","age","language","american","gender","comments","Answer.time_in_minutes"
"7052",251,3129,"F","M","Tony had a drink last night","see","15","NonProj",0.86,25,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7053",251,2988,"M","F","Sophia got a tattoo","annoyed","5","NonProj",0.88,26,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7054",251,5437,"F","F","Danny ate the last cupcake","be_right_that","11","C",0.85,27,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7055",251,3523,"F","F","Jackson ran 10 miles","confirm","13","C",0.88,28,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7056",251,4768,"F","M","Owen shoveled snow last winter","hear","17","C",0.54,29,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7085",253,39761,"M","M","Sophia got a tattoo","prove","5","C",0.78,2,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7086",253,8866,"M","M","Mia drank 2 cocktails last night","say","6","C",0.78,3,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7087",253,18017,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.99,4,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7088",253,26612,"F","F","Owen shoveled snow last winter","establish","17","NonProj",0.61,5,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7089",253,6395,"M","F","Olivia sleeps until noon","reveal","4","NonProj",0.61,6,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7090",253,8155,"M","F","Emily bought a car yesterday","acknowledge","8","C",0.64,7,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7091",253,11616,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,8,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7092",253,10928,"F","M","Jackson ran 10 miles","think","13","NonProj",0.38,9,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7093",253,13395,"M","M","Emma studied on Saturday morning","be_right_that","3","C",1,10,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7094",253,12980,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,11,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7095",253,7454,"M","M","Grace visited her sister","know","9","NonProj",0.72,12,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7096",253,12172,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.33,13,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7097",253,17685,"M","M","Mary is pregnant","suggest","1","C",0.27,14,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7098",253,12317,"F","M","Tony had a drink last night","inform_Sam","15","C",0.49,15,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7099",253,18887,"M","F","Zoe calculated the tip","confess","10","C",0.61,16,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7100",253,10389,"F","F","Julian dances salsa","admit","18","C",0.71,17,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7101",253,14663,"M","F","Josie went on vacation to France","discover","2","NonProj",0.98,18,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7102",253,10528,"F","F","Danny ate the last cupcake","see","11","NonProj",1,19,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7103",253,7750,"F","M","Jayden rented a car","confirm","14","C",0.74,20,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7104",253,11313,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,21,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7105",253,14834,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.99,22,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7106",253,16623,"F","F","Frank got a cat","pretend","12","NonProj",0.66,23,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7107",253,7622,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.99,24,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7108",253,8035,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,25,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7109",253,9720,"F","F","Jon walks to work","annoyed","19","NonProj",0.74,26,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7110",253,7085,"F","M","Charley speaks Spanish","demonstrate","20","C",0.76,27,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7111",253,6171,"M","F","Isabella ate a steak on Sunday","announce","7","C",0.7,28,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7112",253,12923,"F","F","Josh learned to ride a bike yesterday","hear","16","C",0.5,29,51,"English",0,"Female","You should have given examples of what you felt was contradictory and non-contradictory in the instructions. ",8.27358333333333
"7113",254,17214,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.75,2,34,"english",0,"Male","",2.10375
"7114",254,5896,"F","M","Jackson ran 10 miles","admit","13","C",0.82,3,34,"english",0,"Male","",2.10375
"7115",254,4304,"F","M","Charley speaks Spanish","know","20","NonProj",0.7,4,34,"english",0,"Male","",2.10375
"7116",254,7288,"M","F","Grace visited her sister","say","9","C",0.89,5,34,"english",0,"Male","",2.10375
"7117",254,4040,"F","F","Julian dances salsa","reveal","18","NonProj",0.87,6,34,"english",0,"Male","",2.10375
"7118",254,2992,"M","F","Emma studied on Saturday morning","inform_Sam","3","C",0.85,7,34,"english",0,"Male","",2.10375
"7119",254,4999,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.2,8,34,"english",0,"Male","",2.10375
"7120",254,3465,"F","M","Frank got a cat","establish","12","NonProj",0.87,9,34,"english",0,"Male","",2.10375
"7121",254,2583,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.25,10,34,"english",0,"Male","",2.10375
"7122",254,4784,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.79,11,34,"english",0,"Male","",2.10375
"7123",254,2600,"F","F","Owen shoveled snow last winter","pretend","17","NonProj",0.88,12,34,"english",0,"Male","",2.10375
"7124",254,3439,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.92,13,34,"english",0,"Male","",2.10375
"7125",254,2719,"M","M","Isabella ate a steak on Sunday","acknowledge","7","C",0.83,14,34,"english",0,"Male","",2.10375
"7126",254,2263,"F","F","Tony had a drink last night","discover","15","NonProj",0.74,15,34,"english",0,"Male","",2.10375
"7127",254,2463,"M","F","Sophia got a tattoo","see","5","NonProj",0.88,16,34,"english",0,"Male","",2.10375
"7128",254,4529,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.24,17,34,"english",0,"Male","",2.10375
"7129",254,2847,"M","F","Emily bought a car yesterday","think","8","NonProj",0.91,18,34,"english",0,"Male","",2.10375
"7130",254,2368,"M","M","Josie went on vacation to France","confess","2","C",0.82,19,34,"english",0,"Male","",2.10375
"7131",254,3600,"M","F","Mary is pregnant","annoyed","1","NonProj",0.88,20,34,"english",0,"Male","",2.10375
"7132",254,2752,"F","F","Jon walks to work","hear","19","C",0.79,21,34,"english",0,"Male","",2.10375
"7133",254,1887,"F","F","Jayden rented a car","suggest","14","C",0.88,22,34,"english",0,"Male","",2.10375
"7134",254,2647,"F","M","Josh learned to ride a bike yesterday","announce","16","C",0.88,23,34,"english",0,"Male","",2.10375
"7135",254,1864,"F","M","Danny ate the last cupcake","demonstrate","11","C",0.9,24,34,"english",0,"Male","",2.10375
"7136",254,3736,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.07,25,34,"english",0,"Male","",2.10375
"7137",254,3559,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.85,26,34,"english",0,"Male","",2.10375
"7138",254,2344,"M","F","Zoe calculated the tip","confirm","10","C",0.87,27,34,"english",0,"Male","",2.10375
"7139",254,1800,"M","F","Mia drank 2 cocktails last night","prove","6","C",0.78,28,34,"english",0,"Male","",2.10375
"7140",254,1520,"M","F","Olivia sleeps until noon","be_right_that","4","C",0.89,29,34,"english",0,"Male","",2.10375
"7141",255,22589,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.1,2,46,"English",0,"Female","this was fair",4.16661666666667
"7142",255,7451,"F","F","Josh learned to ride a bike yesterday","pretend","16","NonProj",0.91,3,46,"English",0,"Female","this was fair",4.16661666666667
"7143",255,15734,"F","F","Jon walks to work","discover","19","NonProj",0.15,4,46,"English",0,"Female","this was fair",4.16661666666667
"7144",255,6476,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.96,5,46,"English",0,"Female","this was fair",4.16661666666667
"7145",255,8447,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.99,6,46,"English",0,"Female","this was fair",4.16661666666667
"7146",255,5912,"F","M","Danny ate the last cupcake","reveal","11","NonProj",0.03,7,46,"English",0,"Female","this was fair",4.16661666666667
"7147",255,6390,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.03,8,46,"English",0,"Female","this was fair",4.16661666666667
"7148",255,9670,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.01,9,46,"English",0,"Female","this was fair",4.16661666666667
"7149",255,10530,"F","M","Frank got a cat","demonstrate","12","C",0.04,10,46,"English",0,"Female","this was fair",4.16661666666667
"7150",255,4367,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.96,11,46,"English",0,"Female","this was fair",4.16661666666667
"7151",255,4624,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.98,12,46,"English",0,"Female","this was fair",4.16661666666667
"7152",255,8090,"M","M","Sophia got a tattoo","inform_Sam","5","C",0.03,13,46,"English",0,"Female","this was fair",4.16661666666667
"7153",255,7221,"F","M","Jayden rented a car","say","14","C",0.01,14,46,"English",0,"Female","this was fair",4.16661666666667
"7154",255,7496,"F","F","Owen shoveled snow last winter","annoyed","17","NonProj",0.01,15,46,"English",0,"Female","this was fair",4.16661666666667
