"","participant","list","presentationorder","verb","frame","voice","polarity","conditional","veridicality","acceptability","nativeenglish","exclude","veridicality_num","conditional2","item"
"20102",181,13,42,"curse","that_S","active","negative","True","maybe",3,"True","False",0,"conditional","curse-that_S-active-negative-conditional"
"20103",181,13,43,"aggravate","that_S","passive","positive","True","yes",7,"True","False",1,"conditional","aggravate-that_S-passive-positive-conditional"
"20104",181,13,44,"whisper","that_S","active","positive","True","yes",7,"True","False",1,"conditional","whisper-that_S-active-positive-conditional"
"20105",181,13,45,"fake","that_S","active","positive","True","no",7,"True","False",-1,"conditional","fake-that_S-active-positive-conditional"
"20106",181,13,46,"reminisce","that_S","active","negative","True","maybe",7,"True","False",0,"conditional","reminisce-that_S-active-negative-conditional"
"20107",181,13,47,"question","that_S","active","negative","True","yes",7,"True","False",1,"conditional","question-that_S-active-negative-conditional"
"20108",181,13,48,"alert","that_S","passive","positive","True","yes",7,"True","False",1,"conditional","alert-that_S-passive-positive-conditional"
"20109",181,13,49,"pray","that_S","active","negative","True","maybe",3,"True","False",0,"conditional","pray-that_S-active-negative-conditional"
"20110",181,13,50,"indicate","that_S","active","negative","True","maybe",7,"True","False",0,"conditional","indicate-that_S-active-negative-conditional"
"20111",181,13,51,"shout","that_S","active","positive","True","yes",7,"True","False",1,"conditional","shout-that_S-active-positive-conditional"
"20112",181,13,52,"dictate","that_S","active","positive","True","yes",7,"True","False",1,"conditional","dictate-that_S-active-positive-conditional"
"20113",181,13,53,"prophesy","that_S","active","positive","True","yes",2,"True","False",1,"conditional","prophesy-that_S-active-positive-conditional"
"20114",181,13,54,"gasp","that_S","active","negative","True","maybe",2,"True","False",0,"conditional","gasp-that_S-active-negative-conditional"
"20115",181,13,55,"summarize","that_S","active","negative","True","maybe",7,"True","False",0,"conditional","summarize-that_S-active-negative-conditional"
"20116",181,13,56,"show","that_S","active","positive","True","yes",7,"True","False",1,"conditional","show-that_S-active-positive-conditional"
"20117",181,13,57,"mourn","that_S","active","negative","True","maybe",7,"True","False",0,"conditional","mourn-that_S-active-negative-conditional"
"20118",181,13,58,"guess","that_S","active","positive","True","maybe",7,"True","False",0,"conditional","guess-that_S-active-positive-conditional"
"20119",181,13,59,"whine","that_S","active","negative","True","yes",7,"True","False",1,"conditional","whine-that_S-active-negative-conditional"
"20120",181,13,60,"radio","that_S","active","negative","True","maybe",1,"True","False",0,"conditional","radio-that_S-active-negative-conditional"
"20121",181,13,61,"agitate","that_S","passive","negative","True","yes",7,"True","False",1,"conditional","agitate-that_S-passive-negative-conditional"
"20122",181,13,62,"stipulate","that_S","active","negative","True","maybe",2,"True","False",0,"conditional","stipulate-that_S-active-negative-conditional"
"20123",181,13,63,"interest","that_S","passive","negative","True","maybe",7,"True","False",0,"conditional","interest-that_S-passive-negative-conditional"
"20124",181,13,64,"astound","that_S","passive","negative","True","yes",7,"True","False",1,"conditional","astound-that_S-passive-negative-conditional"
"20125",181,13,65,"thrill","that_S","passive","positive","True","yes",7,"True","False",1,"conditional","thrill-that_S-passive-positive-conditional"
"20126",181,13,66,"loathe","that_S","active","negative","True","yes",7,"True","False",1,"conditional","loathe-that_S-active-negative-conditional"
"20127",181,13,67,"console","that_S","passive","negative","True","yes",3,"True","False",1,"conditional","console-that_S-passive-negative-conditional"
"20128",181,13,68,"dismiss","that_S","active","positive","True","yes",7,"True","False",1,"conditional","dismiss-that_S-active-positive-conditional"
"20129",49,13,1,"signify","that_S","active","negative","True","maybe",3,"True","False",0,"conditional","signify-that_S-active-negative-conditional"
"20130",49,13,2,"squeal","that_S","active","negative","True","maybe",3,"True","False",0,"conditional","squeal-that_S-active-negative-conditional"
"20131",49,13,3,"surprise","that_S","passive","positive","True","yes",6,"True","False",1,"conditional","surprise-that_S-passive-positive-conditional"
"20132",49,13,4,"assert","that_S","active","positive","True","yes",5,"True","False",1,"conditional","assert-that_S-active-positive-conditional"
"20133",49,13,5,"consent","that_S","active","negative","True","maybe",2,"True","False",0,"conditional","consent-that_S-active-negative-conditional"
"20134",49,13,6,"declare","that_S","active","positive","True","yes",6,"True","False",1,"conditional","declare-that_S-active-positive-conditional"
"20135",49,13,7,"clarify","that_S","active","negative","True","maybe",4,"True","False",0,"conditional","clarify-that_S-active-negative-conditional"
"20136",49,13,8,"piece_together","that_S","active","negative","True","maybe",3,"True","False",0,"conditional","piece_together-that_S-active-negative-conditional"
"20137",49,13,9,"cringe","that_S","active","positive","True","yes",6,"True","False",1,"conditional","cringe-that_S-active-positive-conditional"
"20138",49,13,10,"foretell","that_S","passive","negative","True","maybe",5,"True","False",0,"conditional","foretell-that_S-passive-negative-conditional"
"20139",49,13,11,"reveal","that_S","active","negative","True","maybe",4,"True","False",0,"conditional","reveal-that_S-active-negative-conditional"
"20140",49,13,12,"uncover","that_S","active","positive","True","yes",6,"True","False",1,"conditional","uncover-that_S-active-positive-conditional"
"20141",49,13,13,"write","that_S","active","negative","True","maybe",4,"True","False",0,"conditional","write-that_S-active-negative-conditional"
"20142",49,13,14,"accept","that_S","active","positive","True","yes",7,"True","False",1,"conditional","accept-that_S-active-positive-conditional"
"20143",49,13,15,"snitch","that_S","active","positive","True","yes",3,"True","False",1,"conditional","snitch-that_S-active-positive-conditional"
"20144",49,13,16,"assess","that_S","active","negative","True","maybe",4,"True","False",0,"conditional","assess-that_S-active-negative-conditional"
"20145",49,13,17,"remind","that_S","passive","positive","True","yes",6,"True","False",1,"conditional","remind-that_S-passive-positive-conditional"
"20146",49,13,18,"envision","that_S","active","negative","True","maybe",3,"True","False",0,"conditional","envision-that_S-active-negative-conditional"
"20147",49,13,19,"guarantee","that_S","active","positive","True","yes",5,"True","False",1,"conditional","guarantee-that_S-active-positive-conditional"
"20148",49,13,20,"contend","that_S","active","negative","True","maybe",5,"True","False",0,"conditional","contend-that_S-active-negative-conditional"
"20149",49,13,21,"disgruntle","that_S","passive","positive","True","yes",6,"True","False",1,"conditional","disgruntle-that_S-passive-positive-conditional"
"20150",49,13,22,"elaborate","that_S","active","negative","True","maybe",3,"True","False",0,"conditional","elaborate-that_S-active-negative-conditional"
"20151",49,13,23,"startle","that_S","passive","negative","True","yes",5,"True","False",1,"conditional","startle-that_S-passive-negative-conditional"
"20152",49,13,24,"see","that_S","active","negative","True","maybe",5,"True","False",0,"conditional","see-that_S-active-negative-conditional"
"20153",49,13,25,"marvel","that_S","passive","negative","True","maybe",4,"True","False",0,"conditional","marvel-that_S-passive-negative-conditional"
"20154",49,13,26,"fuss","that_S","active","positive","True","yes",5,"True","False",1,"conditional","fuss-that_S-active-positive-conditional"
"20155",49,13,27,"charm","that_S","passive","positive","True","yes",4,"True","False",1,"conditional","charm-that_S-passive-positive-conditional"
"20156",49,13,28,"elect","that_S","active","negative","True","maybe",1,"True","False",0,"conditional","elect-that_S-active-negative-conditional"
"20157",49,13,29,"pain","that_S","passive","positive","True","yes",6,"True","False",1,"conditional","pain-that_S-passive-positive-conditional"
"20158",49,13,30,"gladden","that_S","passive","negative","True","maybe",3,"True","False",0,"conditional","gladden-that_S-passive-negative-conditional"
"20159",49,13,31,"update","that_S","active","negative","True","maybe",2,"True","False",0,"conditional","update-that_S-active-negative-conditional"
"20160",49,13,32,"inform","that_S","passive","positive","True","yes",6,"True","False",1,"conditional","inform-that_S-passive-positive-conditional"
"20161",49,13,33,"ruminate","that_S","active","negative","True","maybe",2,"True","False",0,"conditional","ruminate-that_S-active-negative-conditional"
"20162",49,13,34,"require","that_S","active","negative","True","maybe",1,"True","False",0,"conditional","require-that_S-active-negative-conditional"
"20163",49,13,35,"mislead","that_S","passive","negative","True","yes",3,"True","False",1,"conditional","mislead-that_S-passive-negative-conditional"
"20164",49,13,36,"sadden","that_S","passive","negative","True","maybe",2,"True","False",0,"conditional","sadden-that_S-passive-negative-conditional"
"20165",49,13,37,"argue","that_S","active","negative","True","maybe",2,"True","False",0,"conditional","argue-that_S-active-negative-conditional"
"20166",49,13,38,"chastise","that_S","passive","negative","True","maybe",2,"True","False",0,"conditional","chastise-that_S-passive-negative-conditional"
"20167",49,13,39,"feel","that_S","active","negative","True","maybe",1,"True","False",0,"conditional","feel-that_S-active-negative-conditional"
"20168",49,13,40,"holler","that_S","active","negative","True","maybe",1,"True","False",0,"conditional","holler-that_S-active-negative-conditional"
"20169",49,13,41,"dishearten","that_S","passive","negative","True","maybe",2,"True","False",0,"conditional","dishearten-that_S-passive-negative-conditional"
"20170",49,13,42,"curse","that_S","active","negative","True","maybe",4,"True","False",0,"conditional","curse-that_S-active-negative-conditional"
"20171",49,13,43,"aggravate","that_S","passive","positive","True","yes",5,"True","False",1,"conditional","aggravate-that_S-passive-positive-conditional"
"20172",49,13,44,"whisper","that_S","active","positive","True","yes",2,"True","False",1,"conditional","whisper-that_S-active-positive-conditional"
"20173",49,13,45,"fake","that_S","active","positive","True","no",1,"True","False",-1,"conditional","fake-that_S-active-positive-conditional"
"20174",49,13,46,"reminisce","that_S","active","negative","True","maybe",1,"True","False",0,"conditional","reminisce-that_S-active-negative-conditional"
"20175",49,13,47,"question","that_S","active","negative","True","maybe",3,"True","False",0,"conditional","question-that_S-active-negative-conditional"
"20176",49,13,48,"alert","that_S","passive","positive","True","yes",5,"True","False",1,"conditional","alert-that_S-passive-positive-conditional"
"20177",49,13,49,"pray","that_S","active","negative","True","maybe",2,"True","False",0,"conditional","pray-that_S-active-negative-conditional"
"20178",49,13,50,"indicate","that_S","active","negative","True","maybe",2,"True","False",0,"conditional","indicate-that_S-active-negative-conditional"
