participant,list,presentationorder,verb,frame,voice,polarity,conditional,veridicality,acceptability,nativeenglish,exclude
150,9,1,disregard,that_S,active,positive,True,yes,7,True,False
150,9,2,categorize,that_S,active,positive,True,yes,5,True,False
150,9,3,pain,that_S,passive,negative,True,yes,7,True,False
150,9,4,lecture,that_S,active,negative,True,maybe,3,True,False
150,9,5,jade,that_S,passive,negative,True,yes,7,True,False
150,9,6,suspect,that_S,active,negative,True,maybe,7,True,False
150,9,7,surmise,that_S,active,negative,True,yes,7,True,False
150,9,8,advise,that_S,passive,negative,True,yes,7,True,False
150,9,9,exhilarate,that_S,passive,negative,True,yes,7,True,False
150,9,10,freak_out,that_S,active,negative,True,yes,7,True,False
150,9,11,notice,that_S,active,negative,True,yes,7,True,False
150,9,12,pout,that_S,active,negative,True,yes,7,True,False
150,9,13,rant,that_S,active,positive,True,yes,7,True,False
150,9,14,pity,that_S,active,positive,True,yes,3,True,False
150,9,15,volunteer,that_S,active,negative,True,maybe,3,True,False
150,9,16,predict,that_S,active,negative,True,yes,7,True,False
150,9,17,rouse,that_S,passive,negative,True,yes,7,True,False
150,9,18,realize,that_S,active,positive,True,yes,7,True,False
150,9,19,anticipate,that_S,active,negative,True,yes,7,True,False
150,9,20,feign,that_S,active,negative,True,maybe,7,True,False
150,9,21,underestimate,that_S,active,positive,True,yes,7,True,False
150,9,22,congratulate,that_S,passive,positive,True,yes,7,True,False
150,9,23,shriek,that_S,active,positive,True,yes,7,True,False
150,9,24,intercept,that_S,active,negative,True,maybe,7,True,False
150,9,25,picture,that_S,active,negative,True,maybe,7,True,False
150,9,26,write,that_S,active,positive,True,yes,7,True,False
150,9,27,categorize,that_S,active,negative,True,maybe,3,True,False
150,9,28,email,that_S,passive,negative,True,maybe,7,True,False
150,9,29,intimidate,that_S,passive,negative,True,yes,7,True,False
150,9,30,conjecture,that_S,active,positive,True,maybe,7,True,False
150,9,31,sicken,that_S,passive,positive,True,yes,7,True,False
150,9,32,elate,that_S,passive,negative,True,yes,7,True,False
150,9,33,enthuse,that_S,passive,positive,True,yes,7,True,False
150,9,34,marvel,that_S,active,negative,True,yes,7,True,False
150,9,35,fantasize,that_S,active,positive,True,maybe,7,True,False
150,9,36,repeat,that_S,active,positive,True,yes,7,True,False
150,9,37,posit,that_S,active,positive,True,maybe,7,True,False
150,9,38,tease,that_S,active,negative,True,maybe,7,True,False
150,9,39,learn,that_S,active,negative,True,maybe,7,True,False
150,9,40,rationalize,that_S,active,positive,True,maybe,7,True,False
150,9,41,rant,that_S,active,negative,True,maybe,7,True,False
150,9,42,frighten,that_S,passive,negative,True,maybe,7,True,False
150,9,43,bark,that_S,active,negative,True,yes,7,True,False
150,9,44,overwhelm,that_S,passive,positive,True,yes,7,True,False
150,9,45,demonstrate,that_S,active,negative,True,maybe,7,True,False
150,9,46,prove,that_S,active,positive,True,yes,7,True,False
150,9,47,utter,that_S,active,negative,True,maybe,7,True,False
150,9,48,anger,that_S,passive,negative,True,yes,7,True,False
150,9,49,content,that_S,passive,negative,True,yes,7,True,False
150,9,50,answer,that_S,active,negative,True,maybe,7,True,False
150,9,51,point_out,that_S,active,negative,True,maybe,7,True,False
150,9,52,assure,that_S,passive,negative,True,maybe,7,True,False
150,9,53,dupe,that_S,passive,positive,True,no,7,True,False
150,9,54,believe,that_S,active,positive,True,maybe,7,True,False
150,9,55,judge,that_S,active,positive,True,yes,7,True,False
150,9,56,evaluate,that_S,active,negative,True,maybe,7,True,False
150,9,57,lecture,that_S,active,positive,True,yes,7,True,False
150,9,58,convince,that_S,passive,positive,True,yes,7,True,False
150,9,59,horrify,that_S,passive,positive,True,yes,7,True,False
150,9,60,jade,that_S,passive,positive,True,yes,7,True,False
150,9,61,repeat,that_S,active,negative,True,maybe,5,True,False
150,9,62,prove,that_S,active,negative,True,maybe,7,True,False
150,9,63,baffle,that_S,passive,negative,True,yes,7,True,False
150,9,64,dismiss,that_S,active,negative,True,maybe,7,True,False
150,9,65,deplore,that_S,passive,negative,True,maybe,7,True,False
150,9,66,enthrall,that_S,passive,positive,True,yes,7,True,False
150,9,67,publicize,that_S,active,positive,True,yes,7,True,False
150,9,68,stress,that_S,active,negative,True,yes,7,True,False
282,9,1,disregard,that_S,active,positive,True,maybe,4,True,False
282,9,2,categorize,that_S,active,positive,True,maybe,4,True,False
282,9,3,pain,that_S,passive,negative,True,yes,5,True,False
282,9,4,lecture,that_S,active,negative,True,yes,3,True,False
282,9,5,jade,that_S,passive,negative,True,maybe,3,True,False
282,9,6,suspect,that_S,active,negative,True,yes,4,True,False
282,9,7,surmise,that_S,active,negative,True,yes,4,True,False
282,9,8,advise,that_S,passive,negative,True,maybe,5,True,False
282,9,9,exhilarate,that_S,passive,negative,True,yes,4,True,False
282,9,10,freak_out,that_S,active,negative,True,yes,5,True,False
282,9,11,notice,that_S,active,negative,True,yes,5,True,False
282,9,12,pout,that_S,active,negative,True,maybe,4,True,False
282,9,13,rant,that_S,active,positive,True,yes,5,True,False
282,9,14,pity,that_S,active,positive,True,yes,4,True,False
282,9,15,volunteer,that_S,active,negative,True,maybe,2,True,False
282,9,16,predict,that_S,active,negative,True,maybe,4,True,False
282,9,17,rouse,that_S,passive,negative,True,yes,4,True,False
282,9,18,realize,that_S,active,positive,True,yes,5,True,False
282,9,19,anticipate,that_S,active,negative,True,yes,5,True,False
282,9,20,feign,that_S,active,negative,True,maybe,4,True,False
282,9,21,underestimate,that_S,active,positive,True,maybe,4,True,False
282,9,22,congratulate,that_S,passive,positive,True,yes,4,True,False
282,9,23,shriek,that_S,active,positive,True,yes,5,True,False
282,9,24,intercept,that_S,active,negative,True,maybe,3,True,False
282,9,25,picture,that_S,active,negative,True,maybe,4,True,False
282,9,26,write,that_S,active,positive,True,yes,5,True,False
282,9,27,categorize,that_S,active,negative,True,maybe,4,True,False
282,9,28,email,that_S,passive,negative,True,maybe,5,True,False
282,9,29,intimidate,that_S,passive,negative,True,yes,5,True,False
282,9,30,conjecture,that_S,active,positive,True,yes,5,True,False
282,9,31,sicken,that_S,passive,positive,True,yes,6,True,False
282,9,32,elate,that_S,passive,negative,True,yes,5,True,False
282,9,33,enthuse,that_S,passive,positive,True,yes,4,True,False
282,9,34,marvel,that_S,active,negative,True,yes,4,True,False
282,9,35,fantasize,that_S,active,positive,True,maybe,5,True,False
282,9,36,repeat,that_S,active,positive,True,yes,5,True,False
282,9,37,posit,that_S,active,positive,True,maybe,3,True,False
282,9,38,tease,that_S,active,negative,True,maybe,2,True,False
282,9,39,learn,that_S,active,negative,True,yes,5,True,False
282,9,40,rationalize,that_S,active,positive,True,maybe,4,True,False
282,9,41,rant,that_S,active,negative,True,yes,5,True,False
282,9,42,frighten,that_S,passive,negative,True,yes,6,True,False
282,9,43,bark,that_S,active,negative,True,maybe,4,True,False
282,9,44,overwhelm,that_S,passive,positive,True,yes,5,True,False
282,9,45,demonstrate,that_S,active,negative,True,maybe,3,True,False
282,9,46,prove,that_S,active,positive,True,yes,6,True,False
282,9,47,utter,that_S,active,negative,True,maybe,4,True,False
282,9,48,anger,that_S,passive,negative,True,yes,5,True,False
282,9,49,content,that_S,passive,negative,True,yes,4,True,False
282,9,50,answer,that_S,active,negative,True,maybe,3,True,False
282,9,51,point_out,that_S,active,negative,True,maybe,5,True,False
282,9,52,assure,that_S,passive,negative,True,maybe,4,True,False
282,9,53,dupe,that_S,passive,positive,True,no,5,True,False
282,9,54,believe,that_S,active,positive,True,maybe,5,True,False
282,9,55,judge,that_S,active,positive,True,maybe,4,True,False
282,9,56,evaluate,that_S,active,negative,True,maybe,3,True,False
282,9,57,lecture,that_S,active,positive,True,yes,4,True,False
282,9,58,convince,that_S,passive,positive,True,yes,6,True,False
282,9,59,horrify,that_S,passive,positive,True,yes,6,True,False
282,9,60,jade,that_S,passive,positive,True,maybe,4,True,False
282,9,61,repeat,that_S,active,negative,True,maybe,3,True,False
282,9,62,prove,that_S,active,negative,True,maybe,5,True,False
282,9,63,baffle,that_S,passive,negative,True,yes,5,True,False
282,9,64,dismiss,that_S,active,negative,True,yes,5,True,False
282,9,65,deplore,that_S,passive,negative,True,yes,4,True,False
282,9,66,enthrall,that_S,passive,positive,True,yes,4,True,False
282,9,67,publicize,that_S,active,positive,True,yes,5,True,False
282,9,68,stress,that_S,active,negative,True,yes,5,True,False
81,9,1,disregard,that_S,active,positive,True,maybe,5,True,False
81,9,2,categorize,that_S,active,positive,True,maybe,2,True,False
81,9,3,pain,that_S,passive,negative,True,yes,6,True,False
81,9,4,lecture,that_S,active,negative,True,maybe,3,True,False
81,9,5,jade,that_S,passive,negative,True,maybe,4,True,False
81,9,6,suspect,that_S,active,negative,True,maybe,6,True,False
81,9,7,surmise,that_S,active,negative,True,maybe,5,True,False
81,9,8,advise,that_S,passive,negative,True,maybe,5,True,False
81,9,9,exhilarate,that_S,passive,negative,True,yes,3,True,False
81,9,10,freak_out,that_S,active,negative,True,yes,6,True,False
81,9,11,notice,that_S,active,negative,True,maybe,5,True,False
81,9,12,pout,that_S,active,negative,True,maybe,3,True,False
81,9,13,rant,that_S,active,positive,True,yes,5,True,False
81,9,14,pity,that_S,active,positive,True,yes,2,True,False
81,9,15,volunteer,that_S,active,negative,True,maybe,3,True,False
81,9,16,predict,that_S,active,negative,True,maybe,4,True,False
81,9,17,rouse,that_S,passive,negative,True,yes,4,True,False
81,9,18,realize,that_S,active,positive,True,yes,6,True,False
81,9,19,anticipate,that_S,active,negative,True,maybe,4,True,False
81,9,20,feign,that_S,active,negative,True,maybe,3,True,False
81,9,21,underestimate,that_S,active,positive,True,yes,5,True,False
81,9,22,congratulate,that_S,passive,positive,True,yes,5,True,False
81,9,23,shriek,that_S,active,positive,True,yes,4,True,False
81,9,24,intercept,that_S,active,negative,True,maybe,1,True,False
81,9,25,picture,that_S,active,negative,True,maybe,3,True,False
81,9,26,write,that_S,active,positive,True,maybe,4,True,False
81,9,27,categorize,that_S,active,negative,True,maybe,2,True,False
81,9,28,email,that_S,passive,negative,True,maybe,3,True,False
81,9,29,intimidate,that_S,passive,negative,True,yes,2,True,False
81,9,30,conjecture,that_S,active,positive,True,maybe,5,True,False
81,9,31,sicken,that_S,passive,positive,True,yes,6,True,False
81,9,32,elate,that_S,passive,negative,True,yes,6,True,False
81,9,33,enthuse,that_S,passive,positive,True,yes,7,True,False
81,9,34,marvel,that_S,active,negative,True,maybe,3,True,False
81,9,35,fantasize,that_S,active,positive,True,maybe,6,True,False
81,9,36,repeat,that_S,active,positive,True,yes,5,True,False
81,9,37,posit,that_S,active,positive,True,maybe,5,True,False
81,9,38,tease,that_S,active,negative,True,maybe,2,True,False
81,9,39,learn,that_S,active,negative,True,maybe,5,True,False
81,9,40,rationalize,that_S,active,positive,True,maybe,5,True,False
81,9,41,rant,that_S,active,negative,True,maybe,3,True,False
81,9,42,frighten,that_S,passive,negative,True,yes,5,True,False
81,9,43,bark,that_S,active,negative,True,maybe,1,True,False
81,9,44,overwhelm,that_S,passive,positive,True,yes,7,True,False
81,9,45,demonstrate,that_S,active,negative,True,maybe,5,True,False
81,9,46,prove,that_S,active,positive,True,yes,7,True,False
81,9,47,utter,that_S,active,negative,True,maybe,3,True,False
81,9,48,anger,that_S,passive,negative,True,yes,6,True,False
81,9,49,content,that_S,passive,negative,True,yes,3,True,False
81,9,50,answer,that_S,active,negative,True,maybe,4,True,False
81,9,51,point_out,that_S,active,negative,True,maybe,6,True,False
81,9,52,assure,that_S,passive,negative,True,maybe,5,True,False
81,9,53,dupe,that_S,passive,positive,True,maybe,4,True,False
81,9,54,believe,that_S,active,positive,True,maybe,7,True,False
81,9,55,judge,that_S,active,positive,True,maybe,4,True,False
81,9,56,evaluate,that_S,active,negative,True,maybe,5,True,False
81,9,57,lecture,that_S,active,positive,True,yes,5,True,False
81,9,58,convince,that_S,passive,positive,True,maybe,7,True,False
81,9,59,horrify,that_S,passive,positive,True,yes,7,True,False
81,9,60,jade,that_S,passive,positive,True,maybe,5,True,False
81,9,61,repeat,that_S,active,negative,True,maybe,4,True,False
81,9,62,prove,that_S,active,negative,True,maybe,6,True,False
81,9,63,baffle,that_S,passive,negative,True,yes,5,True,False
81,9,64,dismiss,that_S,active,negative,True,yes,7,True,False
81,9,65,deplore,that_S,passive,negative,True,yes,4,True,False
81,9,66,enthrall,that_S,passive,positive,True,yes,6,True,False
81,9,67,publicize,that_S,active,positive,True,yes,6,True,False
81,9,68,stress,that_S,active,negative,True,yes,5,True,False
5,9,1,disregard,that_S,active,positive,True,maybe,5,True,False
5,9,2,categorize,that_S,active,positive,True,yes,3,True,False
5,9,3,pain,that_S,passive,negative,True,yes,6,True,False
5,9,4,lecture,that_S,active,negative,True,maybe,7,True,False
5,9,5,jade,that_S,passive,negative,True,yes,3,True,False
5,9,6,suspect,that_S,active,negative,True,no,5,True,False
5,9,7,surmise,that_S,active,negative,True,yes,3,True,False
5,9,8,advise,that_S,passive,negative,True,yes,4,True,False
5,9,9,exhilarate,that_S,passive,negative,True,yes,4,True,False
5,9,10,freak_out,that_S,active,negative,True,yes,7,True,False
5,9,11,notice,that_S,active,negative,True,no,6,True,False
5,9,12,pout,that_S,active,negative,True,yes,3,True,False
5,9,13,rant,that_S,active,positive,True,no,6,True,False
5,9,14,pity,that_S,active,positive,True,yes,4,True,False
5,9,15,volunteer,that_S,active,negative,True,no,2,True,False
5,9,16,predict,that_S,active,negative,True,maybe,6,True,False
5,9,17,rouse,that_S,passive,negative,True,no,6,True,False
5,9,18,realize,that_S,active,positive,True,yes,3,True,False
5,9,19,anticipate,that_S,active,negative,True,yes,6,True,False
5,9,20,feign,that_S,active,negative,True,no,6,True,False
5,9,21,underestimate,that_S,active,positive,True,yes,3,True,False
5,9,22,congratulate,that_S,passive,positive,True,no,6,True,False
5,9,23,shriek,that_S,active,positive,True,yes,4,True,False
5,9,24,intercept,that_S,active,negative,True,no,7,True,False
5,9,25,picture,that_S,active,negative,True,yes,5,True,False
5,9,26,write,that_S,active,positive,True,no,3,True,False
5,9,27,categorize,that_S,active,negative,True,yes,3,True,False
5,9,28,email,that_S,passive,negative,True,no,7,True,False
5,9,29,intimidate,that_S,passive,negative,True,maybe,6,True,False
5,9,30,conjecture,that_S,active,positive,True,yes,2,True,False
5,9,31,sicken,that_S,passive,positive,True,maybe,7,True,False
5,9,32,elate,that_S,passive,negative,True,maybe,3,True,False
5,9,33,enthuse,that_S,passive,positive,True,no,6,True,False
5,9,34,marvel,that_S,active,negative,True,yes,3,True,False
5,9,35,fantasize,that_S,active,positive,True,no,6,True,False
5,9,36,repeat,that_S,active,positive,True,yes,3,True,False
5,9,37,posit,that_S,active,positive,True,yes,6,True,False
5,9,38,tease,that_S,active,negative,True,yes,2,True,False
5,9,39,learn,that_S,active,negative,True,no,7,True,False
5,9,40,rationalize,that_S,active,positive,True,yes,3,True,False
5,9,41,rant,that_S,active,negative,True,yes,3,True,False
5,9,42,frighten,that_S,passive,negative,True,no,6,True,False
5,9,43,bark,that_S,active,negative,True,yes,3,True,False
5,9,44,overwhelm,that_S,passive,positive,True,maybe,5,True,False
5,9,45,demonstrate,that_S,active,negative,True,yes,2,True,False
5,9,46,prove,that_S,active,positive,True,maybe,2,True,False
5,9,47,utter,that_S,active,negative,True,yes,3,True,False
5,9,48,anger,that_S,passive,negative,True,yes,3,True,False
5,9,49,content,that_S,passive,negative,True,yes,5,True,False
5,9,50,answer,that_S,active,negative,True,no,6,True,False
5,9,51,point_out,that_S,active,negative,True,yes,3,True,False
5,9,52,assure,that_S,passive,negative,True,no,6,True,False
5,9,53,dupe,that_S,passive,positive,True,no,3,True,False
5,9,54,believe,that_S,active,positive,True,no,7,True,False
5,9,55,judge,that_S,active,positive,True,maybe,3,True,False
5,9,56,evaluate,that_S,active,negative,True,yes,6,True,False
5,9,57,lecture,that_S,active,positive,True,maybe,2,True,False
5,9,58,convince,that_S,passive,positive,True,yes,2,True,False
5,9,59,horrify,that_S,passive,positive,True,no,6,True,False
5,9,60,jade,that_S,passive,positive,True,yes,3,True,False
5,9,61,repeat,that_S,active,negative,True,maybe,7,True,False
