"","workerid","rt","subjectGender","speakerGender","content","verb","fact","fact_type","contentNr","trigger_class","response","slide_number_in_experiment","age","language","assess","american","gender","comments","Answer.time_in_minutes","assignmentid"
"6299",242,19432,"M","M","Zoe calculated the tip","suggest","Zoe is a math major","factH","10","C",0.01,8,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6300",242,21764,"F","M","Frank got a cat","inform_Sam","Frank has always wanted a pet","factH","12","C",0.99,9,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6301",242,23314,"F","F","Josh learned to ride a bike yesterday","be_right_that","Josh is a 75-year old man","factL","16","C",0.01,10,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6302",242,16068,"M","F","Sophia got a tattoo","say","Sophia is a hipster","factH","5","C",0.01,11,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6303",242,12682,"M","F","Mia drank 2 cocktails last night","confirm","Mia is a college student","factH","6","C",0.01,12,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6304",242,9675,"F","F","Jon walks to work","establish","Jon lives 10 miles away from work","factL","19","NonProj",0,13,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6305",242,12814,"M","F","Mary is pregnant","see","Mary is taking a prenatal yoga class","factH","1","NonProj",1,14,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6306",242,8802,NA,"F","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0.01,15,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6307",242,8320,"F","F","Tony had a drink last night","pretend","Tony has been sober for 20 years","factL","15","NonProj",0,16,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6308",242,10697,"M","F","Emily bought a car yesterday","demonstrate","Emily has been saving for a year","factH","8","C",0.01,17,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6309",242,26196,"F","M","Julian dances salsa","discover","Julian is Cuban","factH","18","NonProj",0.52,18,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6310",242,12607,"F","F","Danny ate the last cupcake","annoyed","Danny is a diabetic","factL","11","NonProj",0.99,19,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6311",242,8910,NA,"M","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0.01,20,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6312",242,10891,NA,"F","Madison had a baby","control","Trish sent Madison a card",NA,"control5","control",0.01,21,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6313",242,7768,"F","F","Jackson ran 10 miles","hear","Jackson is obese","factL","13","C",0.01,22,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6314",242,51299,"F","F","Owen shoveled snow last winter","admit","Owen lives in Chicago","factH","17","C",1,23,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6315",242,6178,NA,"M","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0.01,24,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6316",242,34435,"M","F","Grace visited her sister","acknowledge","Grace hates her sister","factL","9","C",0.51,25,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6317",242,9075,"M","M","Emma studied on Saturday morning","think","Emma is in first grade","factL","3","NonProj",0.01,26,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6318",242,9433,NA,"F","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.01,27,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6319",243,13674,"M","F","Olivia sleeps until noon","annoyed","Olivia has two small children","factL","4","NonProj",0,2,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6320",243,10440,NA,"M","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0,3,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6321",243,7410,NA,"M","Madison had a baby","control","Trish sent Madison a card",NA,"control5","control",0.01,4,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6322",243,8439,"F","M","Josh learned to ride a bike yesterday","say","Josh is a 75-year old man","factL","16","C",0.98,5,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6323",243,14534,"M","F","Grace visited her sister","suggest","Grace loves her sister","factH","9","C",0.01,6,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6324",243,11012,"M","F","Mia drank 2 cocktails last night","see","Mia is a college student","factH","6","NonProj",0.96,7,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6325",243,7995,"F","M","Jayden rented a car","know","Jayden doesn&quotechart have a driver&quotechars license","factL","14","NonProj",1,8,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6326",243,9455,"F","M","Tony had a drink last night","inform_Sam","Tony really likes to party with his friends","factH","15","C",0.99,9,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6327",243,8714,"F","F","Julian dances salsa","confess","Julian is Cuban","factH","18","C",0.97,10,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6328",243,42039,"F","F","Jon walks to work","confirm","Jon lives 2 blocks away from work","factH","19","C",0.01,11,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6329",243,26062,NA,"M","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0.03,12,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6330",243,4942,"M","M","Josie went on vacation to France","acknowledge","Josie doesn&quotechart have a passport","factL","2","C",0.97,13,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6331",243,5174,"M","M","Emma studied on Saturday morning","establish","Emma is in first grade","factL","3","NonProj",0.01,14,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6332",243,4169,"M","M","Emily bought a car yesterday","prove","Emily never has any money","factL","8","C",0.01,15,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6333",243,5749,NA,"M","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0.01,16,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6334",243,6157,NA,"F","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0.01,17,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6335",243,8881,"M","M","Isabella ate a steak on Sunday","demonstrate","Isabella is a vegetarian","factL","7","C",0.97,18,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6336",243,3930,"F","F","Charley speaks Spanish","hear","Charley lives in Korea","factL","20","C",0.99,19,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6337",243,6441,"F","F","Owen shoveled snow last winter","pretend","Owen lives in New Orleans","factL","17","NonProj",0.01,20,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6338",243,4756,"F","F","Jackson ran 10 miles","announce","Jackson is training for a marathon","factH","13","C",0.95,21,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6339",243,6021,"M","F","Zoe calculated the tip","discover","Zoe is a math major","factH","10","NonProj",0.97,22,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6340",243,4428,"F","M","Danny ate the last cupcake","be_right_that","Danny loves cake","factH","11","C",0.03,23,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6341",243,4370,"M","F","Mary is pregnant","think","Mary is taking a prenatal yoga class","factH","1","NonProj",0.02,24,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6342",243,3639,NA,"M","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.01,25,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6343",243,4149,"F","M","Frank got a cat","admit","Frank has always wanted a pet","factH","12","C",0.98,26,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6344",243,3557,"M","F","Sophia got a tattoo","reveal","Sophia is a high end fashion model","factL","5","NonProj",0.99,27,41,"English","Yes","m","m","",5.08315,"36H9ULYP62VSQ31BDLN0D0SHXCVFJX"
"6345",244,9634,NA,"F","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0.04,2,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6346",244,13522,NA,"M","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0.17,3,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6347",244,5924,"F","F","Danny ate the last cupcake","annoyed","Danny loves cake","factH","11","NonProj",0.07,4,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6348",244,17172,"M","F","Olivia sleeps until noon","see","Olivia works the third shift","factH","4","NonProj",0.38,5,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6349",244,5767,"F","F","Jackson ran 10 miles","establish","Jackson is obese","factL","13","NonProj",0.04,6,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6350",244,9013,"M","M","Zoe calculated the tip","say","Zoe is a math major","factH","10","C",0.19,7,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6351",244,8110,"M","M","Josie went on vacation to France","demonstrate","Josie loves France","factH","2","C",0.02,8,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6352",244,7841,"F","F","Charley speaks Spanish","reveal","Charley lives in Mexico","factH","20","NonProj",0.32,9,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6353",244,9193,"M","F","Emily bought a car yesterday","acknowledge","Emily never has any money","factL","8","C",0.24,10,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6354",244,7697,"F","M","Jon walks to work","suggest","Jon lives 2 blocks away from work","factH","19","C",0.21,11,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6355",244,5558,"M","F","Isabella ate a steak on Sunday","inform_Sam","Isabella is a vegetarian","factL","7","C",0.13,12,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6356",244,7836,"F","F","Jayden rented a car","announce","Jayden&quotechars car is in the shop","factH","14","C",0.18,13,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6357",244,5467,"M","M","Mary is pregnant","be_right_that","Mary is a middle school student","factL","1","C",0.03,14,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6358",244,8845,"M","F","Sophia got a tattoo","admit","Sophia is a hipster","factH","5","C",0.22,15,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6359",244,8222,"F","F","Owen shoveled snow last winter","confirm","Owen lives in New Orleans","factL","17","C",0.08,16,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6360",244,9618,"M","M","Grace visited her sister","pretend","Grace hates her sister","factL","9","NonProj",0.1,17,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6361",244,6057,"F","F","Josh learned to ride a bike yesterday","prove","Josh is a 75-year old man","factL","16","C",0.09,18,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6362",244,5831,NA,"F","Madison had a baby","control","Trish sent Madison a card",NA,"control5","control",0.07,19,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6363",244,4927,NA,"M","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0.07,20,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6364",244,14606,"F","F","Julian dances salsa","think","Julian is German","factL","18","NonProj",0.07,21,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6365",244,7915,"M","M","Mia drank 2 cocktails last night","discover","Mia is a nun","factL","6","NonProj",0.11,22,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6366",244,3674,NA,"F","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.16,23,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6367",244,2893,NA,"F","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0.16,24,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6368",244,6542,"M","M","Emma studied on Saturday morning","hear","Emma is in law school","factH","3","C",0.43,25,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6369",244,3998,"F","F","Tony had a drink last night","confess","Tony has been sober for 20 years","factL","15","C",0.31,26,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6370",244,5210,"F","M","Frank got a cat","know","Frank has always wanted a pet","factH","12","NonProj",0.35,27,55,"English","Confused","m","f","",4.18638333333333,"3WJ1OXY92AH8AVOKB14HA98CKLPA8W"
"6371",245,15196,NA,"M","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0.13,2,57,"English","Yes","m","f","interesting, but I felt that almost all of them couldn&quotechart be answered yes for sure. Price pretty fair.",7.92925,"3X87C8JFV6CIGVAAEV78H0NI0XGSQJ"
"6372",245,15595,"M","M","Grace visited her sister","admit","Grace loves her sister","factH","9","C",0.05,3,57,"English","Yes","m","f","interesting, but I felt that almost all of them couldn&quotechart be answered yes for sure. Price pretty fair.",7.92925,"3X87C8JFV6CIGVAAEV78H0NI0XGSQJ"
"6373",245,17054,"F","F","Charley speaks Spanish","think","Charley lives in Korea","factL","20","NonProj",0.08,4,57,"English","Yes","m","f","interesting, but I felt that almost all of them couldn&quotechart be answered yes for sure. Price pretty fair.",7.92925,"3X87C8JFV6CIGVAAEV78H0NI0XGSQJ"
"6374",245,13608,"F","M","Jon walks to work","hear","Jon lives 2 blocks away from work","factH","19","C",0.12,5,57,"English","Yes","m","f","interesting, but I felt that almost all of them couldn&quotechart be answered yes for sure. Price pretty fair.",7.92925,"3X87C8JFV6CIGVAAEV78H0NI0XGSQJ"
"6375",245,23767,"F","M","Jayden rented a car","confess","Jayden doesn&quotechart have a driver&quotechars license","factL","14","C",0.26,6,57,"English","Yes","m","f","interesting, but I felt that almost all of them couldn&quotechart be answered yes for sure. Price pretty fair.",7.92925,"3X87C8JFV6CIGVAAEV78H0NI0XGSQJ"
"6376",245,7622,NA,"F","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.26,7,57,"English","Yes","m","f","interesting, but I felt that almost all of them couldn&quotechart be answered yes for sure. Price pretty fair.",7.92925,"3X87C8JFV6CIGVAAEV78H0NI0XGSQJ"
"6377",245,11168,"F","F","Julian dances salsa","discover","Julian is Cuban","factH","18","NonProj",0.25,8,57,"English","Yes","m","f","interesting, but I felt that almost all of them couldn&quotechart be answered yes for sure. Price pretty fair.",7.92925,"3X87C8JFV6CIGVAAEV78H0NI0XGSQJ"
"6378",245,9693,NA,"M","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0.01,9,57,"English","Yes","m","f","interesting, but I felt that almost all of them couldn&quotechart be answered yes for sure. Price pretty fair.",7.92925,"3X87C8JFV6CIGVAAEV78H0NI0XGSQJ"
