"","content","short_trigger","workerid","prior_type","prior_fact","block_proj","prior","projective","eventItem"
"6769","sophia","pretend",142,"low_prior","Sophia is a high end fashion model","block1",0.59,0.61,"Sophia got a tattoo"
"6770","sophia","pretend",193,"low_prior","Sophia is a high end fashion model","block2",0.34,0.67,"Sophia got a tattoo"
"6771","sophia","pretend",207,"low_prior","Sophia is a high end fashion model","block2",0.08,0.26,"Sophia got a tattoo"
"6772","sophia","pretend",233,"high_prior","Sophia is a hipster","block2",0.46,0.08,"Sophia got a tattoo"
"6773","sophia","pretend",270,"low_prior","Sophia is a high end fashion model","block2",0.64,0.73,"Sophia got a tattoo"
"6774","sophia","pretend",278,"low_prior","Sophia is a high end fashion model","block2",0.55,0.41,"Sophia got a tattoo"
"6775","sophia","prove",20,"high_prior","Sophia is a hipster","block2",0.37,0.76,"Sophia got a tattoo"
"6776","sophia","prove",25,"low_prior","Sophia is a high end fashion model","block1",0.43,0.63,"Sophia got a tattoo"
"6777","sophia","prove",34,"low_prior","Sophia is a high end fashion model","block2",0.66,0.31,"Sophia got a tattoo"
"6778","sophia","prove",60,"high_prior","Sophia is a hipster","block2",0.79,0.41,"Sophia got a tattoo"
"6779","sophia","prove",111,"high_prior","Sophia is a hipster","block2",0.5,0.36,"Sophia got a tattoo"
"6780","sophia","prove",120,"high_prior","Sophia is a hipster","block2",0.93,0.28,"Sophia got a tattoo"
"6781","sophia","prove",146,"low_prior","Sophia is a high end fashion model","block1",0.95,0.28,"Sophia got a tattoo"
"6782","sophia","prove",168,"high_prior","Sophia is a hipster","block1",0.62,0.62,"Sophia got a tattoo"
"6783","sophia","prove",178,"high_prior","Sophia is a hipster","block1",0.75,0.58,"Sophia got a tattoo"
"6784","sophia","prove",187,"low_prior","Sophia is a high end fashion model","block2",0.45,0.48,"Sophia got a tattoo"
"6785","sophia","prove",208,"high_prior","Sophia is a hipster","block1",0.57,0.32,"Sophia got a tattoo"
"6786","sophia","prove",238,"high_prior","Sophia is a hipster","block2",0.68,0.15,"Sophia got a tattoo"
"6787","sophia","prove",247,"high_prior","Sophia is a hipster","block1",0,0,"Sophia got a tattoo"
"6788","sophia","prove",250,"low_prior","Sophia is a high end fashion model","block2",0.09,0.68,"Sophia got a tattoo"
"6789","sophia","prove",291,"high_prior","Sophia is a hipster","block1",0.81,0.6,"Sophia got a tattoo"
"6790","sophia","prove",297,"low_prior","Sophia is a high end fashion model","block2",0.29,0.3,"Sophia got a tattoo"
"6791","sophia","reveal",33,"low_prior","Sophia is a high end fashion model","block2",0,0.13,"Sophia got a tattoo"
"6792","sophia","reveal",102,"low_prior","Sophia is a high end fashion model","block1",0.49,0.14,"Sophia got a tattoo"
"6793","sophia","reveal",103,"low_prior","Sophia is a high end fashion model","block1",0.46,0.62,"Sophia got a tattoo"
"6794","sophia","reveal",147,"high_prior","Sophia is a hipster","block2",0.79,0.93,"Sophia got a tattoo"
"6795","sophia","reveal",177,"low_prior","Sophia is a high end fashion model","block2",0.51,0,"Sophia got a tattoo"
"6796","sophia","reveal",180,"high_prior","Sophia is a hipster","block1",0.53,0.12,"Sophia got a tattoo"
"6797","sophia","reveal",205,"high_prior","Sophia is a hipster","block2",0.54,0.81,"Sophia got a tattoo"
"6798","sophia","reveal",218,"low_prior","Sophia is a high end fashion model","block2",0.01,0.99,"Sophia got a tattoo"
"6799","sophia","reveal",221,"low_prior","Sophia is a high end fashion model","block2",0.83,0.83,"Sophia got a tattoo"
"6800","sophia","reveal",226,"high_prior","Sophia is a hipster","block2",0.94,0.86,"Sophia got a tattoo"
"6801","sophia","reveal",237,"high_prior","Sophia is a hipster","block2",0.55,0.61,"Sophia got a tattoo"
"6802","sophia","reveal",243,"low_prior","Sophia is a high end fashion model","block1",0.09,0.29,"Sophia got a tattoo"
"6803","sophia","reveal",257,"low_prior","Sophia is a high end fashion model","block1",0.38,0.5,"Sophia got a tattoo"
"6804","sophia","reveal",283,"high_prior","Sophia is a hipster","block1",0.64,0.94,"Sophia got a tattoo"
"6805","sophia","reveal",287,"low_prior","Sophia is a high end fashion model","block2",0.5,0.94,"Sophia got a tattoo"
"6806","sophia","say",19,"low_prior","Sophia is a high end fashion model","block2",0.51,0.25,"Sophia got a tattoo"
"6807","sophia","say",44,"high_prior","Sophia is a hipster","block2",0.55,0,"Sophia got a tattoo"
"6808","sophia","say",53,"low_prior","Sophia is a high end fashion model","block1",0.5,0,"Sophia got a tattoo"
"6809","sophia","say",80,"high_prior","Sophia is a hipster","block1",0.91,0.75,"Sophia got a tattoo"
"6810","sophia","say",114,"high_prior","Sophia is a hipster","block1",0.62,0.44,"Sophia got a tattoo"
"6811","sophia","say",121,"low_prior","Sophia is a high end fashion model","block1",0.71,0.77,"Sophia got a tattoo"
"6812","sophia","say",133,"high_prior","Sophia is a hipster","block1",0.56,0.4,"Sophia got a tattoo"
"6813","sophia","say",144,"low_prior","Sophia is a high end fashion model","block1",0.06,0.11,"Sophia got a tattoo"
"6814","sophia","say",148,"high_prior","Sophia is a hipster","block1",0.37,0.9,"Sophia got a tattoo"
"6815","sophia","say",175,"low_prior","Sophia is a high end fashion model","block1",0.24,0.04,"Sophia got a tattoo"
"6816","sophia","say",217,"high_prior","Sophia is a hipster","block1",0.9,0.94,"Sophia got a tattoo"
"6817","sophia","say",234,"high_prior","Sophia is a hipster","block2",0.7,0.15,"Sophia got a tattoo"
"6818","sophia","say",241,"high_prior","Sophia is a hipster","block2",0.88,0.27,"Sophia got a tattoo"
"6819","sophia","say",242,"low_prior","Sophia is a high end fashion model","block1",0.81,0.98,"Sophia got a tattoo"
"6820","sophia","say",259,"low_prior","Sophia is a high end fashion model","block1",0.39,0.12,"Sophia got a tattoo"
"6821","sophia","see",57,"high_prior","Sophia is a hipster","block2",0.52,0.34,"Sophia got a tattoo"
"6822","sophia","see",76,"low_prior","Sophia is a high end fashion model","block1",0.67,0.93,"Sophia got a tattoo"
"6823","sophia","see",85,"high_prior","Sophia is a hipster","block1",0.64,0.04,"Sophia got a tattoo"
"6824","sophia","see",130,"high_prior","Sophia is a hipster","block2",0.7,0.86,"Sophia got a tattoo"
"6825","sophia","see",165,"high_prior","Sophia is a hipster","block1",0.88,1,"Sophia got a tattoo"
"6826","sophia","see",188,"low_prior","Sophia is a high end fashion model","block1",0.08,0.04,"Sophia got a tattoo"
"6827","sophia","see",189,"high_prior","Sophia is a hipster","block2",0.74,0.98,"Sophia got a tattoo"
"6828","sophia","see",224,"low_prior","Sophia is a high end fashion model","block2",0.23,0.93,"Sophia got a tattoo"
"6829","sophia","see",251,"high_prior","Sophia is a hipster","block2",0.77,0.89,"Sophia got a tattoo"
"6830","sophia","see",254,"low_prior","Sophia is a high end fashion model","block1",0.66,0.71,"Sophia got a tattoo"
"6831","sophia","see",266,"high_prior","Sophia is a hipster","block2",0.85,0.94,"Sophia got a tattoo"
"6832","sophia","see",276,"low_prior","Sophia is a high end fashion model","block2",0.36,0.82,"Sophia got a tattoo"
"6833","sophia","see",299,"high_prior","Sophia is a hipster","block2",0.5,0.92,"Sophia got a tattoo"
"6834","sophia","suggest",1,"high_prior","Sophia is a hipster","block1",0.94,0.6,"Sophia got a tattoo"
"6835","sophia","suggest",14,"low_prior","Sophia is a high end fashion model","block2",0.94,0.07,"Sophia got a tattoo"
"6836","sophia","suggest",35,"low_prior","Sophia is a high end fashion model","block2",0.14,0,"Sophia got a tattoo"
"6837","sophia","suggest",47,"low_prior","Sophia is a high end fashion model","block2",0.49,0.05,"Sophia got a tattoo"
"6838","sophia","suggest",48,"low_prior","Sophia is a high end fashion model","block2",0.23,0.48,"Sophia got a tattoo"
"6839","sophia","suggest",58,"low_prior","Sophia is a high end fashion model","block1",0.06,0.04,"Sophia got a tattoo"
"6840","sophia","suggest",79,"high_prior","Sophia is a hipster","block2",0.96,0.09,"Sophia got a tattoo"
"6841","sophia","suggest",113,"high_prior","Sophia is a hipster","block1",0.53,0.5,"Sophia got a tattoo"
"6842","sophia","suggest",150,"low_prior","Sophia is a high end fashion model","block2",0.57,0.64,"Sophia got a tattoo"
"6843","sophia","suggest",211,"low_prior","Sophia is a high end fashion model","block1",0.5,0.54,"Sophia got a tattoo"
"6844","sophia","suggest",220,"high_prior","Sophia is a hipster","block1",0.23,0.68,"Sophia got a tattoo"
"6845","sophia","suggest",231,"high_prior","Sophia is a hipster","block2",0.69,0.07,"Sophia got a tattoo"
"6846","sophia","suggest",253,"low_prior","Sophia is a high end fashion model","block1",0.13,0.2,"Sophia got a tattoo"
"6847","sophia","suggest",284,"low_prior","Sophia is a high end fashion model","block2",0.02,0.21,"Sophia got a tattoo"
"6848","sophia","think",28,"high_prior","Sophia is a hipster","block1",0.43,0.68,"Sophia got a tattoo"
"6849","sophia","think",63,"high_prior","Sophia is a hipster","block2",0.64,0.58,"Sophia got a tattoo"
"6850","sophia","think",73,"low_prior","Sophia is a high end fashion model","block1",0.18,0.02,"Sophia got a tattoo"
"6851","sophia","think",87,"low_prior","Sophia is a high end fashion model","block2",0.72,0.91,"Sophia got a tattoo"
"6852","sophia","think",96,"high_prior","Sophia is a hipster","block2",0.54,0.29,"Sophia got a tattoo"
"6853","sophia","think",100,"high_prior","Sophia is a hipster","block2",0.75,0.67,"Sophia got a tattoo"
"6854","sophia","think",138,"high_prior","Sophia is a hipster","block1",0.51,0.99,"Sophia got a tattoo"
"6855","sophia","think",140,"high_prior","Sophia is a hipster","block2",0.62,0.31,"Sophia got a tattoo"
"6856","sophia","think",167,"high_prior","Sophia is a hipster","block2",0.86,0.05,"Sophia got a tattoo"
"6857","sophia","think",182,"high_prior","Sophia is a hipster","block2",0.68,0.68,"Sophia got a tattoo"
"6858","sophia","think",239,"high_prior","Sophia is a hipster","block2",0.49,0.39,"Sophia got a tattoo"
"6859","sophia","think",261,"low_prior","Sophia is a high end fashion model","block1",0.48,0.07,"Sophia got a tattoo"
"6860","sophia","think",269,"high_prior","Sophia is a hipster","block1",0.08,0.83,"Sophia got a tattoo"
"6861","sophia","think",273,"low_prior","Sophia is a high end fashion model","block1",0.13,0.04,"Sophia got a tattoo"
"6862","sophia","think",279,"low_prior","Sophia is a high end fashion model","block1",0.13,0.36,"Sophia got a tattoo"
"6863","sophia","think",288,"high_prior","Sophia is a hipster","block1",0.57,0,"Sophia got a tattoo"
"6864","sophia","think",295,"high_prior","Sophia is a hipster","block2",0.79,0.83,"Sophia got a tattoo"
"6865","tony","acknowledge",12,"low_prior","Tony has been sober for 20 years","block2",0.05,0.1,"Tony had a drink last night"
"6866","tony","acknowledge",25,"high_prior","Tony really likes to party with his friends","block1",0.7,0.7,"Tony had a drink last night"
"6867","tony","acknowledge",45,"high_prior","Tony really likes to party with his friends","block2",0.21,0.88,"Tony had a drink last night"
"6868","tony","acknowledge",58,"high_prior","Tony really likes to party with his friends","block1",0.95,0.01,"Tony had a drink last night"
"6869","tony","acknowledge",95,"low_prior","Tony has been sober for 20 years","block2",0.51,0.96,"Tony had a drink last night"
"6870","tony","acknowledge",110,"low_prior","Tony has been sober for 20 years","block1",0.96,0.04,"Tony had a drink last night"
"6871","tony","acknowledge",184,"low_prior","Tony has been sober for 20 years","block1",0.27,0.26,"Tony had a drink last night"
"6872","tony","acknowledge",212,"high_prior","Tony really likes to party with his friends","block2",0.61,1,"Tony had a drink last night"
"6873","tony","acknowledge",236,"low_prior","Tony has been sober for 20 years","block2",0.04,0.27,"Tony had a drink last night"
"6874","tony","acknowledge",267,"low_prior","Tony has been sober for 20 years","block1",0.06,0.79,"Tony had a drink last night"
"6875","tony","acknowledge",288,"low_prior","Tony has been sober for 20 years","block1",0,1,"Tony had a drink last night"
"6876","tony","acknowledge",291,"low_prior","Tony has been sober for 20 years","block1",0.15,0,"Tony had a drink last night"
"6877","tony","acknowledge",295,"high_prior","Tony really likes to party with his friends","block2",0.83,0.83,"Tony had a drink last night"
"6878","tony","acknowledge",297,"low_prior","Tony has been sober for 20 years","block2",0.32,0.39,"Tony had a drink last night"
"6879","tony","admit",55,"low_prior","Tony has been sober for 20 years","block1",0.16,0.4,"Tony had a drink last night"
"6880","tony","admit",74,"low_prior","Tony has been sober for 20 years","block1",0.5,0.57,"Tony had a drink last night"
"6881","tony","admit",150,"high_prior","Tony really likes to party with his friends","block2",0.81,0.92,"Tony had a drink last night"
"6882","tony","admit",175,"low_prior","Tony has been sober for 20 years","block1",0,0.07,"Tony had a drink last night"
"6883","tony","admit",202,"low_prior","Tony has been sober for 20 years","block2",0.81,0.03,"Tony had a drink last night"
"6884","tony","admit",204,"low_prior","Tony has been sober for 20 years","block1",0.28,0.03,"Tony had a drink last night"
"6885","tony","admit",208,"low_prior","Tony has been sober for 20 years","block1",0.4,0.26,"Tony had a drink last night"
"6886","tony","admit",238,"low_prior","Tony has been sober for 20 years","block2",0,0.04,"Tony had a drink last night"
"6887","tony","admit",253,"high_prior","Tony really likes to party with his friends","block1",0.91,0.96,"Tony had a drink last night"
"6888","tony","announce",31,"high_prior","Tony really likes to party with his friends","block1",0.81,0.37,"Tony had a drink last night"
"6889","tony","announce",97,"low_prior","Tony has been sober for 20 years","block2",0.98,0.98,"Tony had a drink last night"
"6890","tony","announce",102,"high_prior","Tony really likes to party with his friends","block1",0.8,0.22,"Tony had a drink last night"
"6891","tony","announce",136,"low_prior","Tony has been sober for 20 years","block2",0.07,0.53,"Tony had a drink last night"
"6892","tony","announce",138,"low_prior","Tony has been sober for 20 years","block1",0.19,0.01,"Tony had a drink last night"
"6893","tony","announce",140,"low_prior","Tony has been sober for 20 years","block2",0.14,0.84,"Tony had a drink last night"
"6894","tony","announce",152,"high_prior","Tony really likes to party with his friends","block1",0.91,0.24,"Tony had a drink last night"
"6895","tony","announce",170,"high_prior","Tony really likes to party with his friends","block1",0.47,0.3,"Tony had a drink last night"
"6896","tony","announce",178,"high_prior","Tony really likes to party with his friends","block1",0.92,0.61,"Tony had a drink last night"
"6897","tony","announce",226,"low_prior","Tony has been sober for 20 years","block2",0.04,0.15,"Tony had a drink last night"
"6898","tony","announce",250,"low_prior","Tony has been sober for 20 years","block2",0.05,0.58,"Tony had a drink last night"
"6899","tony","be_annoyed",15,"low_prior","Tony has been sober for 20 years","block1",0.41,0.71,"Tony had a drink last night"
"6900","tony","be_annoyed",18,"high_prior","Tony really likes to party with his friends","block1",0.94,1,"Tony had a drink last night"
"6901","tony","be_annoyed",48,"high_prior","Tony really likes to party with his friends","block2",0.77,0.98,"Tony had a drink last night"
"6902","tony","be_annoyed",75,"low_prior","Tony has been sober for 20 years","block1",0.11,0,"Tony had a drink last night"
"6903","tony","be_annoyed",77,"low_prior","Tony has been sober for 20 years","block2",0.03,0.96,"Tony had a drink last night"
"6904","tony","be_annoyed",113,"low_prior","Tony has been sober for 20 years","block1",0.49,1,"Tony had a drink last night"
"6905","tony","be_annoyed",134,"high_prior","Tony really likes to party with his friends","block2",0.62,0.77,"Tony had a drink last night"
"6906","tony","be_annoyed",172,"low_prior","Tony has been sober for 20 years","block1",0.17,1,"Tony had a drink last night"
"6907","tony","be_annoyed",179,"high_prior","Tony really likes to party with his friends","block2",0.64,1,"Tony had a drink last night"
"6908","tony","be_annoyed",181,"high_prior","Tony really likes to party with his friends","block2",0.77,0.9,"Tony had a drink last night"
"6909","tony","be_annoyed",227,"high_prior","Tony really likes to party with his friends","block2",0.57,1,"Tony had a drink last night"
"6910","tony","be_annoyed",257,"low_prior","Tony has been sober for 20 years","block1",0.36,0.79,"Tony had a drink last night"
"6911","tony","be_annoyed",263,"high_prior","Tony really likes to party with his friends","block2",0.83,0.35,"Tony had a drink last night"
"6912","tony","be_annoyed",280,"low_prior","Tony has been sober for 20 years","block2",0.08,1,"Tony had a drink last night"
"6913","tony","be_right",53,"low_prior","Tony has been sober for 20 years","block1",0.5,0,"Tony had a drink last night"
"6914","tony","be_right",57,"high_prior","Tony really likes to party with his friends","block2",0.7,0.05,"Tony had a drink last night"
"6915","tony","be_right",82,"high_prior","Tony really likes to party with his friends","block2",0.92,0.43,"Tony had a drink last night"
